   104.58804998014183        1.5141104053496420E-008   6156544.4016224109     
   104.58804989256696        1.5141104077410083E-008   6156544.4016297618     
   104.58804993635661        1.5141104065452651E-008   6156544.4016260896     
   110.02908546195587        1.3706904526816816E-008   6156544.4009662895     
   110.02908551007806        1.3706904514563414E-008   6156544.4009737689     
   110.02908548601795        1.3706904520689868E-008   6156544.4009700296     
   86.230603651223092        2.0918916699497758E-008   6156544.4003654188     
   86.230603749977206        2.0918916663364077E-008   6156544.4003730137     
   86.230603700600511        2.0918916681430793E-008   6156544.4003692158     
   81.118049833892044        2.2884537370887065E-008   6156544.3998406911     
   81.118049857830115        2.2884537361209905E-008   6156544.3998483820     
   81.118049845862330        2.2884537366047979E-008   6156544.3998445394     
   71.445081986642904        2.7234244263021226E-008   6156544.3992950702     
   71.445082066314384        2.7234244223074748E-008   6156544.3993028561     
   71.445082026479227        2.7234244243047699E-008   6156544.3992989650     
   79.646646856814769        2.3488438661811060E-008   6156544.3988043824     
   79.646646923733897        2.3488438633923467E-008   6156544.3988122558     
   79.646646890275051        2.3488438647866959E-008   6156544.3988083182     
   79.396033011469754        2.3593145273412092E-008   6156544.3983670594     
   79.396033080910072        2.3593145244321285E-008   6156544.3983750064     
   79.396033046190610        2.3593145258866396E-008   6156544.3983710324     
   104.08905620614239        1.5277776156211988E-008   6156544.3977517737     
   104.08905629407175        1.5277776132038673E-008   6156544.3977598213     
   104.08905625010752        1.5277776144125215E-008   6156544.3977557980     
   87.371924091146553        2.0505642571035388E-008   6156544.3970838469     
   87.371924072219187        2.0505642577816456E-008   6156544.3970919941     
   87.371924081684639        2.0505642574425286E-008   6156544.3970879205     
   85.784630057560264        2.1082717328134760E-008   6156544.3966123676     
   85.784630027260860        2.1082717339314063E-008   6156544.3966205884     
   85.784630042412459        2.1082717333723709E-008   6156544.3966164766     
   82.020070723602657        2.2523139226888618E-008   6156544.3960795011     
   82.020070732344493        2.2523139223418572E-008   6156544.3960877992     
   82.020070727975053        2.2523139225153015E-008   6156544.3960836502     
   133.01351597506769        8.5134730517053711E-009   6156544.3940656912     
   133.01351577882886        8.5134730915837186E-009   6156544.3940742640     
   133.01351587695137        8.5134730716439096E-009   6156544.3940699790     
   154.84019241443832        4.3707611218256310E-009   6156544.3913421063     
   154.84019230629502        4.3707611412299092E-009   6156544.3913509892     
   154.84019236036966        4.3707611315272353E-009   6156544.3913465487     
   155.11276393430461        4.3218745866986168E-009   6156544.3897939762     
   155.11276380811415        4.3218746093172064E-009   6156544.3898030138     
   155.11276387121259        4.3218745980073321E-009   6156544.3897984950     
   159.99415041270117        3.4545532854363972E-009   6156544.3891886156     
   159.99415039515188        3.4545532885292251E-009   6156544.3891977081     
   159.99415040392853        3.4545532869824553E-009   6156544.3891931623     
   169.45056474197617        1.8082115957420576E-009   6156544.3885376323     
   169.45056491032753        1.8082115667223320E-009   6156544.3885467779     
   169.45056482615013        1.8082115812324907E-009   6156544.3885422032     
   125.97254117078801        9.9854162187413650E-009   6156544.3876835834     
   125.97254123602696        9.9854162046924848E-009   6156544.3876927970     
   125.97254120340813        9.9854162117167851E-009   6156544.3876881907     
   104.07359797760427        1.5281911305942066E-008   6156544.3870071089     
   104.07359806842538        1.5281911280968686E-008   6156544.3870163718     
   104.07359802301492        1.5281911293455344E-008   6156544.3870117394     
   110.01420424679237        1.3710550792874979E-008   6156544.3864043020     
   110.01420430759141        1.3710550777391008E-008   6156544.3864136068     
   110.01420427719259        1.3710550785132813E-008   6156544.3864089549     
   79.380546598348502        2.3599424437864611E-008   6156544.3856568998     
   79.380546674618031        2.3599424405902716E-008   6156544.3856662530     
   79.380546636483658        2.3599424421883501E-008   6156544.3856615759     
   66.012574632725162        3.0152310769175886E-008   6156544.3849621350     
   66.012574622992716        3.0152310774781822E-008   6156544.3849715283     
   66.012574627860928        3.0152310771977692E-008   6156544.3849668326     
   78.013048193821945        2.4180861610642534E-008   6156544.3842515294     
   78.013048122826063        2.4180861641273224E-008   6156544.3842609581     
   78.013048158326967        2.4180861625956609E-008   6156544.3842562437     
   87.370624251218771        2.0505917969176500E-008   6156544.3835469792     
   87.370624255931560        2.0505917967488042E-008   6156544.3835564433     
   87.370624253576963        2.0505917968331624E-008   6156544.3835517131     
   104.60042842773696        1.5137522683541599E-008   6156544.3828313658     
   104.60042838614415        1.5137522694897104E-008   6156544.3828408616     
   104.60042840694315        1.5137522689218642E-008   6156544.3828361128     
   85.799527043889157        2.1077014235507438E-008   6156544.3821267933     
   85.799527037099708        2.1077014238011754E-008   6156544.3821363132     
   85.799527040496500        2.1077014236758836E-008   6156544.3821315523     
   85.785519236311288        2.1082174575679791E-008   6156544.3815960940     
   85.785519234313597        2.1082174576416828E-008   6156544.3816056326     
   85.785519235314425        2.1082174576047585E-008   6156544.3816008633     
   81.105136384793639        2.2889458925303388E-008   6156544.3809325909     
   81.105136430149585        2.2889458906963289E-008   6156544.3809421482     
   81.105136407472642        2.2889458916132920E-008   6156544.3809373705     
   82.013535839359733        2.2525495148040167E-008   6156544.3803648371     
   82.013535869573190        2.2525495136045589E-008   6156544.3803744065     
   82.013535854467833        2.2525495142042337E-008   6156544.3803696223     
   79.624366226970864        2.3497419112275478E-008   6156544.3796993745     
   79.624366303422363        2.3497419080400949E-008   6156544.3797089579     
   79.624366265196883        2.3497419096338096E-008   6156544.3797041671     
   159.99493628172311        3.4543913838455172E-009   6156544.3787594810     
   159.99493628368802        3.4543913834992292E-009   6156544.3787690783     
   159.99493628270756        3.4543913836720190E-009   6156544.3787642801     
   155.13052729205515        4.3186580041007196E-009   6156544.3781279707     
