   104.58804998014183        2.3952180979334725E-008   6156544.4016224109     
   104.58804989256696        2.3952181018126488E-008   6156544.4016297618     
   104.58804993635661        2.3952180998729649E-008   6156544.4016260896     
   110.02908546195587        1.9516344642344039E-008   6156544.4009662895     
   110.02908551007806        1.9516344607027268E-008   6156544.4009737689     
   110.02908548601795        1.9516344624685503E-008   6156544.4009700296     
   86.230603651223092        1.4218608040941425E-007   6156544.4003654188     
   86.230603749977206        1.4218608003458422E-007   6156544.4003730137     
   86.230603700600511        1.4218608022200008E-007   6156544.4003692158     
   81.118049833892044        1.7904189764709039E-007   6156544.3998406911     
   81.118049857830115        1.7904189744759883E-007   6156544.3998483820     
   81.118049845862330        1.7904189754734202E-007   6156544.3998445394     
   71.445081986642904       -2.8831831594729735E-007   6156544.3992950702     
   71.445082066314384       -2.8831831524264980E-007   6156544.3993028561     
   71.445082026479227       -2.8831831559497432E-007   6156544.3992989650     
   79.646646856814769        3.7657935410159534E-007   6156544.3988043824     
   79.646646923733897        3.7657935330277043E-007   6156544.3988122558     
   79.646646890275051        3.7657935370218267E-007   6156544.3988083182     
   79.396033011469754        4.3467594257187670E-007   6156544.3983670594     
   79.396033080910072        4.3467594161435910E-007   6156544.3983750064     
   79.396033046190610        4.3467594209311806E-007   6156544.3983710324     
   104.08905620614239        3.0874099047403720E-008   6156544.3977517737     
   104.08905629407175        3.0874098961880431E-008   6156544.3977598213     
   104.08905625010752        3.0874099004642367E-008   6156544.3977557980     
   87.371924091146553        7.1416638461153860E-008   6156544.3970838469     
   87.371924072219187        7.1416638438685412E-008   6156544.3970919941     
   87.371924081684639        7.1416638449917929E-008   6156544.3970879205     
   85.784630057560264        7.8299689879182417E-008   6156544.3966123676     
   85.784630027260860        7.8299689873960551E-008   6156544.3966205884     
   85.784630042412459        7.8299689876569373E-008   6156544.3966164766     
   82.020070723602657        1.3232085706560828E-007   6156544.3960795011     
   82.020070732344493        1.3232085693230155E-007   6156544.3960877992     
   82.020070727975053        1.3232085699895288E-007   6156544.3960836502     
   133.01351597506769        4.3566521252823557E-009   6156544.3940656912     
   133.01351577882886        4.3566521493835210E-009   6156544.3940742640     
   133.01351587695137        4.3566521373326385E-009   6156544.3940699790     
   154.84019241443832        2.0145462019390562E-011   6156544.3913421063     
   154.84019230629502        2.0145460249331096E-011   6156544.3913509892     
   154.84019236036966        2.0145461134374317E-011   6156544.3913465487     
   155.11276393430461       -1.0857624533509055E-010   6156544.3897939762     
   155.11276380811415       -1.0857624641797494E-010   6156544.3898030138     
   155.11276387121259       -1.0857624587651542E-010   6156544.3897984950     
   159.99415041270117       -1.1749446396283112E-010   6156544.3891886156     
   159.99415039515188       -1.1749447389146616E-010   6156544.3891977081     
   159.99415040392853       -1.1749446892699752E-010   6156544.3891931623     
   169.45056474197617        5.4593235230674226E-010   6156544.3885376323     
   169.45056491032753        5.4593233454956930E-010   6156544.3885467779     
   169.45056482615013        5.4593234342852010E-010   6156544.3885422032     
   125.97254117078801        8.5303521068654724E-009   6156544.3876835834     
   125.97254123602696        8.5303520710839469E-009   6156544.3876927970     
   125.97254120340813        8.5303520889750480E-009   6156544.3876881907     
   104.07359797760427        3.5125773726155241E-008   6156544.3870071089     
   104.07359806842538        3.5125773609419827E-008   6156544.3870163718     
   104.07359802301492        3.5125773667788722E-008   6156544.3870117394     
   110.01420424679237        2.0175892079741323E-008   6156544.3864043020     
   110.01420430759141        2.0175892017934490E-008   6156544.3864136068     
   110.01420427719259        2.0175892048838401E-008   6156544.3864089549     
